"Path","Bytes","Coverage","TodoOrStubMarkers","HistoricalRouteMarkers"
"src/lib/draftStrength.ts","1540","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/email.ts","6776","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/evidencePack.ts","5074","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/findingSections.ts","2714","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/fonts.ts","779","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/format.ts","2131","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/idNormalize.ts","3007","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/importDecodedNotice.test.ts","4430","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/importDecodedNotice.ts","1740","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/license.test.ts","5039","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/license.ts","2061","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/licensePoll.test.ts","1767","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/licensePoll.ts","2076","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/llm/__tests__/gemini.test.ts","7252","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/llm/composePoaLlm.test.ts","5374","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/llm/composePoaLlm.ts","7578","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/llm/gemini.ts","9259","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/noticeLikeness.ts","1273","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/pendingDeadlines.ts","1804","Text pattern scan; deeper inspection only where cited in report","1","0"
"src/lib/pendingNotice.ts","777","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/purchaseOutbox.ts","1377","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/ratelimit.ts","6314","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/reminderSync.ts","1696","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/safeNext.ts","439","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/splitAccent.ts","695","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/supabase/client.ts","394","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/supabase/server.ts","1143","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/urls.ts","546","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/useSessionState.ts","896","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/useSignOut.ts","1204","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/utils.ts","169","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/validation.ts","326","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/addFileToVault.ts","1709","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/browser.ts","4369","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/guestSession.ts","259","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/persistence.test.ts","2660","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/persistence.ts","2035","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/scoped.test.ts","5497","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/scoped.ts","5724","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/vault/visitor.ts","773","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceDraft.test.ts","1245","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceDraft.ts","1249","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceEvidence.test.ts","1508","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceExport.test.ts","1875","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceExport.ts","3202","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/lib/workspaceSchema.ts","5325","Text pattern scan; deeper inspection only where cited in report","0","0"
"src/middleware.ts","2179","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0001_licenses.sql","835","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0002_rls.sql","943","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0003_license_events.sql","798","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0004_license_lifecycle.sql","507","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0005_vault_storage.sql","1762","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0006_device_activations.sql","2182","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0007_audit_fixes.sql","6080","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0008_outcome_events.sql","1582","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0009_entitlement_integrity.sql","10076","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0010_atomic_device_cap.sql","962","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/migrations/0011_case_reminders.sql","2438","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/tests/device_cap.sql","1315","Text pattern scan; deeper inspection only where cited in report","0","0"
"supabase/tests/entitlement_integrity.sql","3816","Text pattern scan; deeper inspection only where cited in report","0","0"
"tailwind.config.ts","9075","Inventory only unless separately cited","",""
"tsconfig.json","873","Inventory only unless separately cited","",""
"vercel.json","1348","Inventory only unless separately cited","",""
"vitest.config.ts","530","Inventory only unless separately cited","",""
